,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,state,lat,long,drive_4wd,drive_fwd,drive_other,drive_rwd,fuel_diesel,fuel_electric,fuel_gas,fuel_hybrid,fuel_other,state_ut,state_va,state_vt,state_wa,transmission_automatic,transmission_manual,transmission_other,type_SUV,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_truck,type_van,type_wagon
16545,1.0,5.2601400904744095e-05,0.8640776699029153,0.08108108108108109,0.08576512455516015,excellent,0.7142857142857142,gas,0.040987534419944925,0.0,automatic,rwd,sedan,va,0.8675458726534317,0.48751504899710685,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16546,1.0,6.80319011701487e-05,0.9320388349514594,0.945945945945946,0.25658362989323846,excellent,0.42857142857142855,gas,0.03973295587898257,0.0,automatic,fwd,sedan,va,0.8675916546965698,0.4870131805093603,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16547,1.0,0.00017815140306420412,0.9223300970873787,0.4594594594594595,0.9572953736654805,excellent,0.7142857142857142,gas,0.03497954403272955,0.0,automatic,4wd,SUV,va,0.8675458726534317,0.48751504899710685,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16548,1.0,7.693380132326138e-05,0.9417475728155367,0.2702702702702703,0.4733096085409253,excellent,0.42857142857142855,hybrid,0.03151954956872069,0.0,automatic,fwd,sedan,va,0.8675458726534317,0.48751504899710685,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16550,1.0,2.4291900417820686e-05,0.893203883495147,0.4864864864864865,0.7263345195729538,excellent,0.42857142857142855,gas,0.07535467943251291,0.0,automatic,fwd,sedan,va,0.8679321586424098,0.48755457114051687,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16552,1.0,0.0001530819026330087,0.8058252427184485,0.2702702702702703,0.4338078291814947,good,0.8571428571428571,diesel,0.03973295587898257,0.0,automatic,4wd,truck,va,0.8740955661998805,0.4935795023359155,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16553,1.0,4.0491900696460695e-05,0.7572815533980588,0.21621621621621623,0.29715302491103207,good,0.8571428571428571,gas,0.06830589071057487,0.0,automatic,4wd,truck,va,0.8669554750554629,0.48750438429174214,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16554,1.0,3.846690066163069e-05,0.8737864077669926,0.7297297297297298,0.9864768683274022,excellent,0.7142857142857142,gas,5.8799905920150525e-05,0.0,automatic,rwd,SUV,va,0.8654618358980815,0.48757401854441706,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16555,1.0,0.00011986380206165739,0.9223300970873787,0.16216216216216217,0.14377224199288258,excellent,0.8571428571428571,gas,0.06071030286351542,0.0,automatic,4wd,truck,va,0.8654618358980815,0.48757401854441706,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16557,1.0,6.23619010726247e-05,0.9029126213592242,0.4594594594594595,0.5758007117437722,excellent,0.7142857142857142,gas,0.04475472839243457,0.0,automatic,4wd,SUV,va,0.8654618358980815,0.48757401854441706,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16560,1.0,4.0410900695067494e-05,0.8446601941747574,0.4594594594594595,0.5736654804270463,excellent,0.7142857142857142,gas,0.04051993516810373,0.0,automatic,4wd,SUV,va,0.8654618358980815,0.48757401854441706,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16564,1.0,4.8591900835780695e-05,0.8252427184466029,0.16216216216216217,0.7985765124555161,good,0.8571428571428571,gas,0.07747947603283835,0.0,automatic,4wd,truck,va,0.8686780244285351,0.4874529427717482,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16566,1.0,0.0007089735491611696,0.9223300970873787,0.16216216216216217,0.7985765124555161,excellent,0.8571428571428571,gas,0.028127954995272007,0.0,automatic,4wd,pickup,va,0.8679350200201059,0.487809896733658,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16568,1.0,0.0001113669019155107,0.9611650485436911,0.7027027027027027,0.6583629893238435,excellent,0.42857142857142855,gas,0.014907176148518162,0.0,automatic,other,SUV,va,0.8679350200201059,0.487809896733658,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16569,1.0,4.656690080095069e-05,0.9126213592233015,0.35135135135135137,0.4451957295373666,excellent,0.42857142857142855,gas,0.05752710795662727,0.0,automatic,fwd,hatchback,va,0.8654618358980815,0.48757401854441706,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16570,1.0,4.0410900695067494e-05,0.7766990291262168,0.16216216216216217,0.1918149466192171,excellent,0.7142857142857142,gas,0.034903144154969354,0.0,automatic,rwd,coupe,va,0.8654618358980815,0.48757401854441706,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16571,1.0,3.644190062680069e-05,0.8446601941747574,0.4594594594594595,0.5750889679715303,good,0.7142857142857142,gas,0.03973295587898257,0.0,automatic,4wd,SUV,va,0.8705760716336368,0.4843407308121092,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16584,0.0,0.00017414190299524073,0.8543689320388381,0.16216216216216217,0.7982206405693951,excellent,0.8571428571428571,diesel,0.05199951680077312,0.0,automatic,4wd,pickup,wa,0.9606283966937734,0.21059029081459602,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16589,0.0,7.69419013234007e-05,0.9029126213592242,0.945945945945946,0.19395017793594307,excellent,0.42857142857142855,gas,0.03959433664906136,0.0,automatic,fwd,sedan,wa,0.9596068848562539,0.20988140157565383,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16590,0.0,0.00010124190174136071,0.9417475728155367,0.945945945945946,0.6868327402135231,good,1.0,gas,0.03699954080073472,0.0,automatic,fwd,other,wa,0.9591452492546111,0.2096053739073931,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16591,0.0,2.5911900445684686e-05,0.8058252427184485,0.8918918918918919,0.6491103202846975,good,0.42857142857142855,gas,0.07919947328084276,0.0,automatic,4wd,wagon,wa,0.9592215526598412,0.2096681074683615,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16592,0.0,2.0241900348160686e-05,0.8349514563106801,0.7027027027027027,0.3231316725978648,good,0.42857142857142855,gas,0.04867992211212462,0.0,manual,other,other,wa,0.9586321088544378,0.2100884223268492,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16593,0.0,5.06169008706107e-05,0.9126213592233015,0.945945945945946,0.6868327402135231,good,0.42857142857142855,gas,0.06099950240079616,0.0,automatic,fwd,hatchback,wa,0.9592434898888449,0.2099943219853967,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16597,0.0,9.692460166710315e-05,0.9223300970873787,0.35135135135135137,0.44590747330960856,good,0.42857142857142855,gas,0.007805187511699982,0.0,manual,fwd,hatchback,wa,0.9592091533564913,0.20986258150736337,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16598,0.0,0.00015006870258118168,0.9708737864077683,0.5945945945945946,0.28825622775800713,good,0.42857142857142855,gas,0.0076187878099395045,0.0,automatic,other,SUV,wa,0.9592091533564913,0.20986258150736337,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16599,0.0,0.0001615707027790161,0.9611650485436911,0.35135135135135137,0.2683274021352313,good,0.42857142857142855,gas,0.01196438085699063,0.0,other,other,SUV,wa,0.9592091533564913,0.20986258150736337,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16600,0.0,9.178920157877426e-05,0.9029126213592242,0.35135135135135137,0.3366548042704627,good,0.42857142857142855,gas,0.05883510586383062,0.0,automatic,other,SUV,wa,0.9592091533564913,0.20986258150736337,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16601,0.0,6.471900111316682e-06,0.8155339805825257,0.8918918918918919,0.6491103202846975,good,0.42857142857142855,gas,0.03973295587898257,0.0,automatic,4wd,other,wa,0.9609402868626519,0.20979357459029813,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16602,0.0,1.4571900250636683e-05,0.6796116504854375,0.5945945945945946,0.1498220640569395,good,0.42857142857142855,gas,0.1599993440010496,0.0,manual,4wd,truck,wa,0.9591452492546111,0.2096053739073931,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16603,0.0,2.7126900466582688e-05,0.8058252427184485,0.2972972972972973,0.9921708185053382,good,0.8571428571428571,gas,0.10212023660762143,0.0,automatic,4wd,SUV,wa,0.9586321088544378,0.2100884223268492,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16605,0.0,3.0366900522310685e-05,0.8446601941747574,0.40540540540540543,0.4832740213523132,good,0.7142857142857142,gas,0.03973295587898257,0.0,automatic,4wd,sedan,wa,0.9609402868626519,0.20979357459029813,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16606,0.0,3.968190068252869e-05,0.8543689320388381,0.0,0.607473309608541,excellent,0.7142857142857142,gas,0.049999520000767995,0.0,automatic,4wd,SUV,wa,0.9614429355446059,0.20781119406369875,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16607,0.0,4.5351900780052694e-05,0.9223300970873787,0.7297297297297298,0.5651245551601424,excellent,1.0,electric,0.02287956339269857,0.0,automatic,other,hatchback,wa,0.959359852581821,0.2094924534976501,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16608,0.0,0.0001490238025632094,0.9514563106796139,0.35135135135135137,0.2330960854092527,excellent,0.42857142857142855,gas,0.011427581715869255,0.0,manual,rwd,coupe,wa,0.9610938474656776,0.21187005545834992,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16609,0.0,0.0001457838025074814,0.9126213592233015,0.945945945945946,0.8669039145907473,good,0.7142857142857142,gas,0.037127540595935045,0.0,automatic,other,pickup,wa,0.9591881699200531,0.20973084102932982,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16610,0.0,0.00012148380208952139,0.9029126213592242,0.5405405405405406,0.5384341637010677,good,0.7142857142857142,gas,0.02788075539079137,0.0,automatic,other,sedan,wa,0.9591881699200531,0.20973084102932982,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16611,0.0,0.00012145140208896411,0.9223300970873787,0.6756756756756757,0.2548042704626335,good,0.42857142857142855,gas,0.015141575773478763,0.0,manual,other,wagon,wa,0.9591881699200531,0.20973084102932982,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16612,0.0,4.0086900689494696e-05,0.893203883495147,0.7567567567567568,0.3907473309608541,excellent,0.42857142857142855,gas,0.060399503360794624,0.0,automatic,fwd,hatchback,wa,0.9596068848562539,0.20988140157565383,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16614,0.0,4.041900069520681e-06,0.8543689320388381,0.16216216216216217,0.14733096085409253,good,0.42857142857142855,gas,0.03973295587898257,0.0,automatic,fwd,hatchback,wa,0.9601581769590422,0.20994413513662213,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16618,0.0,1.6191900278500682e-05,0.8252427184466029,0.5945945945945946,0.6939501779359432,good,0.42857142857142855,gas,0.08888745778006756,0.0,manual,fwd,hatchback,wa,0.9599397584615706,0.20890903138064465,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16620,0.0,5.2641900905440695e-05,0.9029126213592242,0.972972972972973,0.5128113879003559,good,0.42857142857142855,gas,0.04613632618187811,0.8,automatic,fwd,hatchback,wa,0.9602278038163147,0.20894039816112886,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16622,0.0,0.00016968690291861471,0.9223300970873787,0.945945945945946,0.8601423487544485,excellent,0.42857142857142855,gas,0.03559954304073113,0.0,automatic,4wd,truck,wa,0.9586321088544378,0.2100884223268492,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16624,0.0,5.2641900905440695e-05,0.8252427184466029,0.945945945945946,0.6227758007117438,excellent,0.42857142857142855,gas,0.03399954560072704,0.0,manual,rwd,other,wa,0.9558537111114925,0.21035817663901313,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16625,0.0,4.858380083564138e-05,0.8543689320388381,0.1891891891891892,0.045907473309608544,good,0.8571428571428571,gas,0.03319954688072499,0.0,automatic,rwd,other,wa,0.959215829904449,0.20981239465858859,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16628,0.0,7.281900125248682e-06,0.8058252427184485,0.35135135135135137,0.11387900355871887,good,0.7142857142857142,gas,0.09919944128089396,0.0,automatic,fwd,sedan,wa,0.9591452492546111,0.2096053739073931,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16635,0.0,6.47919011144207e-05,0.9029126213592242,0.8918918918918919,0.5654804270462633,excellent,0.42857142857142855,gas,0.03973295587898257,0.0,manual,4wd,other,wa,0.9591452492546111,0.2096053739073931,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16638,0.0,9.715140167100411e-05,0.8543689320388381,0.16216216216216217,0.811032028469751,excellent,0.8571428571428571,gas,0.05159951744077209,0.0,automatic,4wd,truck,wa,0.9596068848562539,0.20988140157565383,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16640,0.0,0.00011987190206179671,0.8446601941747574,0.21621621621621623,0.0608540925266904,good,0.7142857142857142,diesel,0.03973295587898257,0.0,automatic,4wd,other,wa,0.9609402868626519,0.20979357459029813,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16641,0.0,0.00021464190369184074,0.8737864077669926,0.8108108108108109,0.3907473309608541,good,0.7142857142857142,diesel,0.05359951424077721,0.0,automatic,4wd,other,wa,0.9609402868626519,0.20979357459029813,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16643,0.0,2.9556900508378687e-05,0.8155339805825257,0.2702702702702703,0.31672597864768687,good,0.8571428571428571,gas,0.04599952640075776,0.0,automatic,rwd,other,wa,0.9606646408112577,0.21066557108775796,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16645,0.0,8.095140139236411e-05,0.9417475728155367,0.945945945945946,0.6879003558718861,good,0.42857142857142855,hybrid,0.034059545504727194,0.0,automatic,fwd,hatchback,wa,0.959203430601099,0.20971202096103936,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16646,0.0,0.00017818380306476142,0.9611650485436911,0.08108108108108109,0.03772241992882563,good,0.42857142857142855,gas,0.01252317996291206,0.0,automatic,other,sedan,wa,0.9591948464680107,0.20971829431713607,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16647,0.0,4.73769008148827e-05,0.9029126213592242,0.972972972972973,0.6637010676156584,good,0.42857142857142855,gas,0.04296593125450999,0.0,other,fwd,sedan,wa,0.9591948464680107,0.20971829431713607,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16648,0.0,8.098380139292138e-05,0.9805825242718456,0.16216216216216217,0.8274021352313168,good,0.42857142857142855,gas,0.005763190778894754,0.0,automatic,fwd,hatchback,wa,0.9591948464680107,0.20971829431713607,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16649,0.0,0.00024298380417932142,0.9611650485436911,0.8378378378378379,0.36725978647686836,good,0.42857142857142855,gas,0.007809987504019994,0.0,automatic,other,SUV,wa,0.9591948464680107,0.20971829431713607,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16650,0.0,0.00024298380417932142,0.9611650485436911,0.8378378378378379,0.36725978647686836,good,0.42857142857142855,gas,0.009207585267863572,0.0,automatic,other,SUV,wa,0.9591948464680107,0.20971829431713607,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16655,0.0,3.235140055644409e-05,0.8640776699029153,0.7567567567567568,0.8967971530249111,good,0.7142857142857142,gas,0.05542231132430188,0.0,automatic,fwd,SUV,wa,0.959203430601099,0.20971202096103936,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16677,0.0,4.0451400695764095e-05,0.8640776699029153,0.5945945945945946,0.07864768683274022,good,0.42857142857142855,gas,0.06272749963600059,0.0,manual,fwd,mini-van,wa,0.959203430601099,0.20971202096103936,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16697,0.0,2.0201400347464085e-05,0.786407766990294,0.21621621621621623,0.5003558718861211,excellent,0.7142857142857142,gas,0.057999507200788475,0.0,automatic,fwd,van,wa,0.9601476852408231,0.2096367406878773,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16698,0.0,5.2601400904744095e-05,0.8834951456310698,0.5405405405405406,0.7402135231316727,good,0.7142857142857142,gas,0.08919185729302834,0.0,automatic,4wd,SUV,wa,0.959203430601099,0.20971202096103936,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16699,0.0,1.8581400319600084e-05,0.8058252427184485,0.945945945945946,0.8206405693950178,excellent,0.7142857142857142,gas,0.05599951040078336,0.0,automatic,fwd,coupe,wa,0.9600627977025044,0.20962419397568355,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16700,0.0,4.0451400695764095e-05,0.8834951456310698,0.3783783783783784,0.8220640569395018,excellent,0.42857142857142855,gas,0.07599947840083457,0.0,manual,fwd,sedan,wa,0.959203430601099,0.20971202096103936,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16701,0.0,5.6651400974404095e-05,0.8834951456310698,0.35135135135135137,0.22704626334519576,excellent,0.42857142857142855,gas,0.05137991779213153,0.0,automatic,fwd,sedan,wa,0.959203430601099,0.20971202096103936,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16702,0.0,6.47514011137241e-05,0.8543689320388381,0.2702702702702703,0.3907473309608541,excellent,0.8571428571428571,gas,0.06354189833296267,0.0,automatic,4wd,pickup,wa,0.959203430601099,0.20971202096103936,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16704,0.0,2.4251400417124085e-05,0.8640776699029153,0.1891891891891892,0.6619217081850535,good,0.7142857142857142,gas,0.07476788037139141,0.0,automatic,fwd,wagon,wa,0.959203430601099,0.20971202096103936,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16707,0.0,9.715140167100411e-05,0.8446601941747574,0.16216216216216217,0.8103202846975089,excellent,0.8571428571428571,diesel,0.08599946240086016,0.0,automatic,4wd,pickup,wa,0.959203430601099,0.20971202096103936,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16708,0.0,6.47514011137241e-05,0.8834951456310698,0.16216216216216217,0.7982206405693951,good,0.7142857142857142,gas,0.0583995065607895,0.0,automatic,rwd,pickup,wa,0.959203430601099,0.20971202096103936,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16709,0.0,0.00011338380195020139,0.9320388349514594,0.05405405405405406,0.09857651245551602,good,0.42857142857142855,diesel,0.020126767797171524,0.0,other,fwd,wagon,wa,0.9592005692234029,0.209724567673233,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16710,0.0,8.098380139292138e-05,0.9126213592233015,0.05405405405405406,0.09857651245551602,good,0.42857142857142855,diesel,0.03338714658056547,0.0,other,fwd,wagon,wa,0.9592005692234029,0.209724567673233,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16711,0.0,8.793360151245794e-05,0.9708737864077683,0.4864864864864865,0.7274021352313168,good,0.42857142857142855,gas,0.003950393679370113,0.0,manual,fwd,sedan,wa,0.9592091533564913,0.20986258150736337,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16712,0.0,0.00032277690555176274,0.9320388349514594,0.6216216216216217,0.8185053380782918,good,0.8571428571428571,gas,0.014316377093796651,0.0,automatic,rwd,convertible,wa,0.9592005692234029,0.209724567673233,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16713,0.0,0.00015006870258118168,0.9708737864077683,0.5945945945945946,0.28825622775800713,good,0.42857142857142855,gas,0.0076187878099395045,0.0,automatic,other,SUV,wa,0.9592091533564913,0.20986258150736337,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16714,0.0,7.288380125360138e-05,0.8737864077669926,0.08108108108108109,0.0800711743772242,good,0.7142857142857142,gas,0.025420759326785076,0.0,automatic,rwd,sedan,wa,0.9592005692234029,0.209724567673233,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16715,0.0,0.00015746400270838084,0.9708737864077683,0.7297297297297298,0.5540925266903916,good,0.42857142857142855,gas,0.00899638560578303,0.0,other,other,SUV,wa,0.9592091533564913,0.20986258150736337,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16716,0.0,9.692460166710315e-05,0.9223300970873787,0.35135135135135137,0.44590747330960856,good,0.42857142857142855,gas,0.007805187511699982,0.0,manual,fwd,hatchback,wa,0.9592091533564913,0.20986258150736337,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16717,0.0,0.0001295838022288414,0.9223300970873787,0.08108108108108109,0.0797153024911032,good,0.42857142857142855,gas,0.021615565415095333,0.0,automatic,other,sedan,wa,0.9592005692234029,0.209724567673233,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16718,0.0,0.00022678380390068142,0.9514563106796139,0.05405405405405406,0.700711743772242,good,0.7142857142857142,gas,0.015552775115559815,0.0,automatic,other,SUV,wa,0.9592005692234029,0.209724567673233,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16719,0.0,4.7684700820176854e-05,0.9320388349514594,0.3783783783783784,0.3330960854092527,good,0.42857142857142855,gas,0.05039951936076902,0.0,automatic,fwd,sedan,wa,0.9592091533564913,0.20986258150736337,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16732,0.0,2.0241900348160686e-05,0.8737864077669926,0.2702702702702703,0.4505338078291815,good,0.7142857142857142,gas,0.06799949120081408,0.0,manual,other,hatchback,wa,0.9602278038163147,0.20894039816112886,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16734,0.0,1.5381900264568684e-05,0.766990291262136,0.2702702702702703,0.36690391459074734,excellent,0.42857142857142855,gas,0.03973295587898257,0.0,automatic,fwd,sedan,wa,0.9602278038163147,0.20894039816112886,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16766,0.0,3.077190052927669e-05,0.8252427184466029,0.35135135135135137,0.22526690391459075,excellent,0.42857142857142855,gas,0.06439949696080487,0.0,automatic,other,sedan,wa,0.9468966451300305,0.21137446032670015,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16767,0.0,2.2671900389956685e-05,0.8446601941747574,0.3783783783783784,0.11245551601423488,excellent,0.42857142857142855,gas,0.05399951360077824,0.0,automatic,other,sedan,wa,0.9602278038163147,0.20894039816112886,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16768,0.0,4.8551400835084095e-05,0.8640776699029153,0.972972972972973,0.5473309608540926,excellent,0.42857142857142855,diesel,0.0559395104967832,0.0,manual,fwd,sedan,wa,0.9594046808323937,0.21009469568294614,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16769,0.0,1.2141900208840682e-05,0.7766990291262168,0.16216216216216217,0.8501779359430606,good,0.8571428571428571,gas,0.03973295587898257,0.0,automatic,4wd,SUV,wa,0.9606283966937734,0.21059029081459602,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
